title,original link,link,description,publication date,contents,label,base_url,source
박지원 &quot;보궐선거 전국으로 키우나…윤석열 정치는 바보&quot;,http://www.daejonilbo.com/news/articleView.html?idxno=2090292,https://n.news.naver.com/mnews/article/656/0000065710?sid=100,"박지원 전 국가정보원장이 서울 강서구청장 보궐선거를 두고 &quot;전국 선거로 키운 것은 윤석열 대통령과 대통령실, 국민의힘&quot;이라며 &quot;윤석열 정치는 바보 정치&quot;라고 비판했다. 박 전 원장은 11일 채널A '정치시그널'에 출연해... ","Wed, 11 Oct 2023 18:09:00 +0900","




박지원 전 국가정보원장. 사진=연합뉴스박지원 전 국가정보원장이 서울 강서구청장 보궐선거를 두고 ""전국 선거로 키운 것은 윤석열 대통령과 대통령실, 국민의힘""이라며 ""윤석열 정치는 바보 정치""라고 비판했다. 박 전 원장은 11일 채널A '정치시그널'에 출연해 ""역대 보궐선거, 특히 지방선거의 경우에는 집권여당이나 대통령실이 조용하게 그 지역에 맞게 (선거를) 치르는 것인데 전국 선거로 만드니 과열됐다""며 이같이 주장했다. 그는 국민의힘이 이번 선거에서 패배하면 비상대책위원회 체제로 갈 것이라고 내다봤다. 박 전 원장은 ""김기현 대표는 자기 지역구인 울산 남구 기초의원 보궐선거에서 졌다""며 ""만약 강서구청장 보궐선거에서도 패배한다면 패배 이미지를 가진 대표가 내년 총선을 이끌 수 있겠냐""라고 평가했다. 이어 ""김 대표는 무공천 하겠다고 했었는데 대통령실이 원해 공천했다""며 ""패배에 대해 대통령이 책임지겠느냐. 애먼 김 대표가 책임지고 비대위 체제로 가 김기현 대표만 처참하게 될 것""이라고 말했다. 반면 더불어민주당이 질 경우 이재명 민주당 대표가 책임질 일은 없다고 주장했다. 박 전 원장은 ""민주당은 선거에서 지면 대통령이 직접 개입한 선거로 규정하고 오히려 투쟁을 강화할 것""이라고 했다. 이 대표가 퇴원 이후 유세 현장에서 '우리 안의 작은 차이를 넘자'고 한 것에 대해 박 전 원장은 ""통합의 정치를 하겠다는 선언이다""라며 ""참 좋은 메시지를 냈다""고 말했다.
		",1,n.news.naver.com,naver
이준석 “강서구청장 보궐선거 민주당이 지면 이재명 정계 은퇴해야”,https://www.donga.com/news/Politics/article/all/20231010/121595055/2,https://n.news.naver.com/mnews/article/020/0003524543?sid=100,국민의힘 이준석 전 대표가 11일 서울 강서구청장 보궐선거를 앞두고 “(더불어민주당 진교훈 후보가... 보궐선거 정도의 판이 뒤집힌다는 것 아닌가. 그러면 이것은 정말 말도 안 되는 비호감도인 것”이라며 이같이... ,"Tue, 10 Oct 2023 14:18:00 +0900","




국민의힘 이준석 전 대표가 11일 서울 강서구청장 보궐선거를 앞두고 “(더불어민주당 진교훈 후보가 진다면) 이재명 대표는 정계에서 은퇴해야 한다”고 밝혔다.이 전 대표는 10일 CBS라디오 ‘김현정의 뉴스쇼’에서 “(국민의힘이) 이 대표에 대해 욕만 하는 것으로도 강서구청장 보궐선거 정도의 판이 뒤집힌다는 것 아닌가. 그러면 이것은 정말 말도 안 되는 비호감도인 것”이라며 이같이 말했다.그는 ‘지금 국민의힘이 전략을 잘 짜고 있는 것 같지도 않은데, 이런 와중에도 민주당이 지면 정계은퇴를 해야 한다는 것이냐’는 취지의 물음에 “(국민의힘이) 이재명 얘기밖에 안 했는데 이것으로 진다고 그러면 진짜 말도 안 되는 상황인 것”이라고 했다.이어 “지난 21대 총선 때 강서구에서 한정애, 진성준, 강선우 후보에 비해 우리 후보들은 평균 17.87% 적게 받았다. 그렇다면 2020년 당시 총선보다 지금 분위기가 좋은가, 좋지 않은가의 문제인데 저는 그냥 좋지 않다고 단언한다”며 국민의힘 김태우 후보의 열세로 판도를 분석했다.이 전 대표는 앞서 국민의힘 김병민 최고위원이 자신의 ‘패배’ 예측에 대해 “사이비 평론”이라고 비판한 것을 두고 “보선이니까 약간 노년층의 투표율이 높을 것”이라며 “실제로 제가 데이터를 제시한 것 아닌가. 이게 무슨 사이비 평론인가. 데이터 평론”이라고 반박했다.김 최고위원은 지난 4일 CBS라디오 ‘한판승부’에서 이 전 대표를 향해 “지거나 위기를 느끼더라도 박빙이다, 조금만 더 하면 할 수 있다고 얘기를 하지, 18%(포인트 차이로) 진다고 얘기하는 정당인은 처음 봤다”고 비판한 바 있다.
",1,n.news.naver.com,naver
"'자산 1천억 이상' 지역신협 이사장 선거, 선관위 관리",http://www.jbnews.com/news/articleView.html?idxno=1410219,http://www.jbnews.com/news/articleView.html?idxno=1410219,［중부매일 박상철 기자］ 앞으로 총자산이 1천억원 이상인 지역 신협에서 이사장을 선출할 때 선거관리위원회(이하 선관위)가 해당 선거관리를 도맡게 된다. 금융위원회(이하 금융위)는 이같은 내용의 신용협동조합법... ,"Tue, 10 Oct 2023 16:58:00 +0900",,1,www.jbnews.com,jbnews
[속보] 김태우 &quot;성원 화답 못해 죄송&quot;…패배 인정,https://www.hankyung.com/article/2023101121267,https://n.news.naver.com/mnews/article/015/0004901216?sid=100,서울 강서구청장 보궐선거 개표가 막바지로 향하고 있는 11일 밤 김태우 국민의힘 후보가 &quot;저를 지지해주신 분들의 성원에 화답하지 못해 죄송하다&quot;고 패배를 인정했다. 김 후보는 이날 서울 강서구 마곡동 선거사무실... ,"Wed, 11 Oct 2023 23:43:00 +0900","




김태우 국민의힘 강서구청장 후보자가  11일 저녁 서울 강서구 마곡동 선거사무소에서 강서구청장 보궐선거 투표현황표를 보고 있다. / 사진=뉴스1서울 강서구청장 보궐선거 개표가 막바지로 향하고 있는 11일 밤 김태우 국민의힘 후보가 ""저를 지지해주신 분들의 성원에 화답하지 못해 죄송하다""고 패배를 인정했다.김 후보는 이날 서울 강서구 마곡동 선거사무실에서 ""저의 재개발 약속을 믿고 성원해주신 강서구민 여러분께 진심으로 감사의 말씀을 드린다""면서 이같이 말했다.중앙선거관리위원회에 따르면 개표율 71.57% 기준 진교훈 더불어민주당 후보는 59.40%(10만3129표), 김 후보는 36.64%(6만3610표)로 나타났다. 두 후보 간 표 차이는 약 4만표에 달해 진 후보의 당선이 확실시되고 있다.김 후보는 ""강서구민의 뜻을 겸허히 받들어 더욱 겸손하게 낮은 자세로 임하겠다""며 ""아울러 진교훈 후보에게 축하의 말을 전하며, 부디 강서구의 발전을 위해 민생을 잘 챙겨주시길 부탁드린다. 저도 강서구 발전을 위해 할 수 있는 일이라면 뭐든지 하도록 하겠다""고 했다.
",1,n.news.naver.com,naver
"D-1 서울 강서구청장 보궐선거, 막판 총력전",https://news.kbs.co.kr/news/pc/view/view.do?ncd=7789583&ref=A,https://n.news.naver.com/mnews/article/056/0011579090?sid=100,"서울 강서구청장 보궐선거가 하루 앞으로 다가왔습니다. 기초단체장 선거인데도 선거운동 열기가 그 어느 때보다도 뜨거웠는데요. 더불어민주당은 윤석열 정권 심판을, 국민의힘은 힘 있는 여당 후보를 강조하며 막판 한... ","Tue, 10 Oct 2023 19:12:00 +0900","














 [앵커] 서울 강서구청장 보궐선거가 하루 앞으로 다가왔습니다. 기초단체장 선거인데도  선거운동 열기가 그 어느 때보다도  뜨거웠는데요. 더불어민주당은  윤석열 정권 심판을,  국민의힘은 힘 있는 여당 후보를 강조하며 막판 한 표를 호소했습니다. 이지윤 기자입니다. [리포트] 13일간의 선거운동을 마무리하는 날. 더불어민주당은 당 지도부가 출동해  막판 표 결집에 나섰습니다. 진교훈 후보는 윤석열 정부의 폭정을 막기 위해 자신을 당선시켜달라며 정권심판론을 거듭 강조했습니다. 상대 후보는 비리 혐의로 징계를 받았다며 자신의 청렴함도 강조했습니다. [진교훈/더불어민주당 강서구청장 후보 : ""진교훈이 이기는 것이 아니라는 걸 잘 아실 겁니다. 윤석열 정부에 대해서 반대하고 윤석열 정부에 대해서 투쟁하고자 하는 많은 시민과 그런 민주 시민들이 함께하고.""] 국민의힘도  당 지도부가 강서 곳곳을 돌며  지지를 호소했습니다. 김태우 후보는 자신이야말로 집권 여당의 지원을 받는 후보라며 지역 발전을 약속했습니다. 자신의 유죄판결에 대해선 불의에 굴하지 않고 양심껏 행동했다며 공익제보자임을 강조했습니다. [김태우/국민의힘 강서구청장 후보 : ""4개월 만에 저는 가시적인 성과를 냈습니다. 민주당 16년 동안 해내지 못한 이런 숙원사업, 저는 6개월 만에 해냈습니다.""] 정의당 권수정 후보는 지역 소상공인과 자영업자들을 위한 지역 경제 활성화를 약속했고. [권수정/정의당 강서구청장 후보 : ""거대 쇼핑몰이 들어오면서 망가지고 있는 이 지역에 중소상공인들과 자영업자들을 함께 보듬기 위해서 지역사랑 상품권 1,000억 원 발행하고...""] 진보당 권혜인 후보는 전세 사기 피해자들에 대한  지원 대책을 강조했습니다. [권혜인/진보당 강서구청장 후보 : ""당선되면 당장 강서구에 있는 전세 사기 깡통 전세 전수 조사를 진행하겠습니다. 예산을 아낌없이 배정하고 바로 피해자들에게 지원을 시작하겠습니다.""] 강서구청장 본 투표는 내일 새벽 6시부터 저녁 8시까지 진행됩니다. KBS 뉴스 이지윤입니다. 촬영기자:고영민 박장빈/영상편집:김유진■ 제보하기▷ 전화 : 02-781-1234, 4444▷ 이메일 : kbs1234@kbs.co.kr▷ 카카오톡 : 'KBS제보' 검색, 채널 추가▷ 네이버, 유튜브에서 KBS뉴스를 구독해주세요!
",1,n.news.naver.com,naver
민주당 “보궐 하루 앞두고 부정선거 운운···국정원 선거개입 하려하나”,https://www.khan.co.kr/politics/politics-general/article/202310101740001,https://n.news.naver.com/mnews/article/032/0003253928?sid=100,더불어민주당은 서울 강서구청장 보궐선거를 하루 앞둔 10일 국가정보원이 중앙선거관리위원회 투·개표 해킹 가능성을 경고하자 “국정원이 선거개입을 하려는 것이냐”고 비판했다. 국정원은 이날 가상의 해커가 모의... ,"Tue, 10 Oct 2023 17:41:00 +0900","
			더불어민주당은 서울 강서구청장 보궐선거를 하루 앞둔 10일 국가정보원이 중앙선거관리위원회 투·개표 해킹 가능성을 경고하자 “국정원이 선거개입을 하려는 것이냐”고 비판했다. 국정원은 이날 가상의 해커가 모의 침투하는 상황을 통해 선관위의 투·개표 시스템 등의 취약점이 확인됐다고 밝혔다.



서울 강서구청장 보궐선거 사전투표가 시작된 지난 6일 서울 강서구 방화1동주민센터에 마련된 투표소에서 유권자들이 투표하고 있다. 조태형 기자윤영덕 민주당 원내대변인은 이날 브리핑에서 “오늘 국가정보원의 발표는 매우 석연치 않다”면서 “강서구청장 보궐선거를 하루 남긴 시점이기 때문이다. 국정원이 오늘 갑자기 부정선거 가능성을 제기하고 나온 것은 선거개입 의도를 의심해 볼 수밖에 없게 한다”고 밝혔다.윤 원내대변인은 국정원을 향해 “부정선거 의혹을 제기해 여당 지지자를 결속시키려는 것입니까? 아니면 선거 패배에 대비해 선거 불복의 핑계거리를 만들려고 하는 것입니까?”라면서 “무엇이 되었든 선거를 앞두고 유권자의 불안을 가중하는 무책임한 주장을 퍼뜨리는 행태는 선거 개입이라고 의심하지 않을 수 없다”고 했다.이어 “국정원은 다음 클릭응원에 조작세력 개입을 운운하며 범정부 TF를 구성하는 윤석열 정부에 보조를 맞추려는 것이냐”면서 “윤석열 정부와 국정원은 여론 조작, 해킹 운운하며 선거에 마수를 뻗치려는 정략적 행태를 즉각 중단하라”고 촉구했다.윤 원내대변인은 해킹 가능성이 곧 부정선거 가능성으로 이어지는 것은 아니라는 선관위 입장도 강조했다. 윤 원내대변인은 “선거관리위원회는 ‘선거시스템에 대한 기술적 해킹 가능성이 곧바로 실제 부정선거 가능성으로 이어지는 것은 아니다’라고 일축했다”면서 “또한 부정선거는 다수의 내부 조력자가 조직적으로 가담하고 수많은 사람의 눈을 피해 실물 투표지를 바꿔치기해야 한다는 점에서 ‘사실상 불가능한 시나리오’라고 (선관위가) 반박했다”고 전했다.
		",1,n.news.naver.com,naver
국회의원 선거구 적용 3개 시 분할 1순위,https://jejumbc.com/article/yUfyrHVQFUAbT9b,https://jejumbc.com/article/yUfyrHVQFUAbT9b,"◀ 앵 커 ▶ 제주형 행정체제개편 구역 설정 모델로 현행 국회의원 선거구를 적용한 3개 구역으로 나누는... CG [다만 오라동과 용담동을 분리한 현행 경찰서 관할구역안이 아니라,국회의원 선거구를 적용한 3개 시... ","Tue, 10 Oct 2023 20:56:00 +0900",,1,jejumbc.com,com
&quot;아파트 입주자 대표회장 당선되려고&quot;…선거관리위원장에게 100만원 건넨 60대,https://www.news1.kr/articles/5193901,https://n.news.naver.com/mnews/article/421/0007098842?sid=102,아파트 입주자 대표회장에 당선되기 위해 선거관리위원장에게 돈을 건넨 60대 남성이 벌금형을... A씨는 2021년 8월 경남의 한 아파트 입주자 대표회장 선거에 입후보한 뒤 선거운동을 하면서 선거관리위원장인 주민... ,"Tue, 10 Oct 2023 10:34:00 +0900","




울산지방법원 청사 /뉴스1 ⓒ News1 DB(울산=뉴스1) 임수정 기자 = 아파트 입주자 대표회장에 당선되기 위해 선거관리위원장에게 돈을 건넨 60대 남성이 벌금형을 선고받았다. 10일 법조계에 따르면 울산지법 형사2단독 황형주 부장판사는 공동주택관리법 위반 혐의로 기소된 A씨에게 벌금 100만원을 선고했다. A씨는 2021년 8월 경남의 한 아파트 입주자 대표회장 선거에 입후보한 뒤 선거운동을 하면서 선거관리위원장인 주민 B씨에게 100만원을 건네 벌금 100만원의 약식명령을 받자 정식재판을 청구했다.A씨는 ""당선되려면 관련자들을 대상으로 작업해야 하니 지원해 달라""는 B씨의 요구를 받고 돈을 줬다. 재판부는 ""피고인의 범행 경위나 내용 등에 비춰 보면 약식명령에서 정한 벌금형이 너무 무겁다고 볼 수 없어 동일한 금액의 벌금형을 선고했다""며 선고 이유를 밝혔다.
		",1,n.news.naver.com,naver
"여당, 강서구청장 보선 투표율에 &quot;구민 재개발 열망 반영&quot;",http://www.newsis.com/view/?id=NISX20231008_0002475370&cID=10301&pID=10300,https://n.news.naver.com/mnews/article/003/0012134313?sid=100,국민의힘은 8일 지방선거와 재보궐선거 역대 최고치를 경신한 서울 강서구청장 보궐선거 사전투표율과 관련해 &quot;강서구민의 재개발 열망을 반영한 것&quot;이라고 평가했다. 김태우 강서구청장 후보 선거 캠프는 이날 논평을... ,"Sun, 08 Oct 2023 11:55:00 +0900","




[서울=뉴시스] 고범준 기자 = 김태우 국민의힘 강서구청장 후보가 8일 오전 서울 강서구의 한 교회에 예배하기 위해 들어서고 있다. 2023.10.08. bjko@newsis.com[서울=뉴시스] 이재우 기자 = 국민의힘은 8일 지방선거와 재보궐선거 역대 최고치를 경신한 서울 강서구청장 보궐선거 사전투표율과 관련해 ""강서구민의 재개발 열망을 반영한 것""이라고 평가했다.김태우 강서구청장 후보 선거 캠프는 이날 논평을 내어 ""11만3000여명이 강서구청장 보궐선거 사전투표에 참여했다. 역대 지선과 재보선 중 가장 높은 사전투표율""이라며 ""강서구 발전에 대한 염원을 보여준 강서구민에게 진심으로 감사를 드린다""고 밝혔다.이어 ""이번 선거는 민주당 구정 16년과 김태우 구정 1년을 비교하고, 김명수 대법원의 공익제보자 '보복 판결'을 심판하는 선거다""라며 ""그런 의미에서 역대 최고의 재보선 투표율은 강서구민의 재개발 열망과 민심을 반영한 것으로 보인다""고 말했다.김 후보 캠프는 ""김태우 후보는 정부여당이 미는 힘 있는 후보라는 점과 '빌라를 아파트로' 바꿀 수 있는 '무보수 재개발구청장'이라는 점을 강조해 중도층과 민생 해결을 염원하는 강서구민의 기대에 끝까지 부응하도록 하겠다""며 ""강서구의 잃어버린 16년을 되찾을 수 있도록 11일 본선거일에 적극적인 투표 참여와 지지를 호소하겠다""고 했다.윤희석 국민의힘 대변인도 같은날 논평을 내어 역대 최고치를 경신한 투표율에 대해 ""이번 보궐선거에 대한 유권자들의 관심이 크다는 방증일 것""이라고 평가했다.



[서울=뉴시스] 고범준 기자 = 김태우 국민의힘 강서구청장 후보가 8일 오전 서울 강서구의 한 교회에 예배하기 위해 들어서고 있다. 2023.10.08. bjko@newsis.com그러면서 ""명함을 무단으로 투척, 살포하는 등의 불법 선거운동에 선거운동원 폭행까지 벌어지는 일련의 사태로 선거는 점점 혼탁해지고 있다. 진교훈 민주당 후보에게 강서구를 맡길 수 없음이 명확해진다""고 주장했다.윤 대변인은""'정권 심판' 운운하며 이번 선거를 정략적으로 악용하려는 민주당의 총공세도 문제이지만, 민주당 당원도 아닌 송영길 전 대표까지 파란 점퍼 입고 강서구를 누비며 진 후보 지지를 호소하는 모습을 어떻게 해석해야 하는가""라고 공세를 폈다.이어 ""'돈봉투 사건'으로 '민주당 사법리스크사(史)'에 한 획을 그은 송 전 대표가 공명정대해야 할 선거에 등장한 것은 국민에 대한 최소한의 예의도 갖추지 못한 횡포""라고 꼬집었다.윤 대변인은 ""김 후보는 권력형 비리를 폭로한 '공익제보자'로서 지난 정부 권익위원회에서도 공익신고자 지위를 인정받은 바 있다""며 ""김 후보자의 정의를 위한 용기는 이제 강서구민을 위한 열정이 되어 행동으로 실현될 것""이라고 강조했다.



[서울=뉴시스] 고범준 기자 = 김태우 국민의힘 강서구청장 후보가 8일 오전 서울 강서구의 한 교회에 예배하기 위해 들어서며 선거운동원과 악수하고 있다. 2023.10.08. bjko@newsis.com이어 ""오는 11일은 오직 강서구민을 위한 '준비된 일꾼'과 당 대표 사법리스크를 옹위하는 '호위무사' 사이의 선택의 날""이라며 ""강서구민께서 현명한 판단을 내리실 것이라 확신한다""고 했다.중앙선거관리위원회에 따르면 7일 오후 6시 기준 선거인 50만603명 중 11만3313명이 투표를 마쳤다. 투표율은 22.64%이다. 이는 역대 재·보궐 선거 중 투표율이 가장 높았던 지난 2021년 4·7 서울시장 재·보궐선거 사전투표율(21.95%)보다 높은 수치다.또한 지난해 6·1 지방선거 최종 사전투표율(20.62%)을 웃도는 수준이기도 하다. 당시에는 마찬가지로 역대 최고치였다. 지난해 지선의 강서구 지역 최종 사전투표율(20.43%)과 비교해서도 2.21%p(포인트) 높은 수준이다．
",1,n.news.naver.com,naver
[포토]서울 강서구청장 보궐선거 D-Day,http://www.edaily.co.kr/news/newspath.asp?newsid=02660086635771936,https://n.news.naver.com/mnews/article/018/0005593012?sid=100,서울 강서구청장 보궐선거일인 11일 서울 강서구 양천초등학교 체육관에 마련된 투표소를 찾은 구민들이 투표를 하고 있다. 중앙선거관리위원회에 따르면 오전 11시 기준 강서구 전체 유권자 50만603명 중... ,"Wed, 11 Oct 2023 11:27:00 +0900","




[이데일리 방인권 기자] 서울 강서구청장 보궐선거일인 11일 서울 강서구 양천초등학교 체육관에 마련된 투표소를 찾은 구민들이 투표를 하고 있다.중앙선거관리위원회에 따르면 오전 11시 기준 강서구 전체 유권자 50만603명 중 4만6972명이 투표에 참여해 투표율은 9.4%를 기록했다.
",1,n.news.naver.com,naver
[포토]오늘은 강서구청장 보궐선거일,http://www.edaily.co.kr/news/newspath.asp?newsid=02637126635771936,https://n.news.naver.com/mnews/article/018/0005593005?sid=100,서울 강서구청장 보궐선거일인 11일 서울 강서구 양천초등학교 체육관에 마련된 투표소를 찾은 구민들이 투표를 하기 위해 입장하고 있다. 중앙선거관리위원회에 따르면 오전 11시 기준 강서구 전체 유권자... ,"Wed, 11 Oct 2023 11:27:00 +0900","




[이데일리 방인권 기자] 서울 강서구청장 보궐선거일인 11일 서울 강서구 양천초등학교 체육관에 마련된 투표소를 찾은 구민들이 투표를 하기 위해 입장하고 있다.중앙선거관리위원회에 따르면 오전 11시 기준 강서구 전체 유권자 50만603명 중 4만6972명이 투표에 참여해 투표율은 9.4%를 기록했다.
",1,n.news.naver.com,naver
강서구청장 보궐선거 민주당 진교훈 압승,https://www.mk.co.kr/article/10847894,https://n.news.naver.com/mnews/article/009/0005198008?sid=100,더불어민주당이 11일 실시된 서울 강서구청장 보궐선거에서 국민의힘을 상대로 압도적 승리를 거뒀다. 중앙선거관리위원회에 따르면 이날 오후 11시 40분(개표율 71.57%) 현재 진교훈 민주당 후보가 59.40%를 득표해... ,"Thu, 12 Oct 2023 00:04:00 +0900","
			더불어민주당이 11일 실시된 서울 강서구청장 보궐선거에서 국민의힘을 상대로 압도적 승리를 거뒀다. 중앙선거관리위원회에 따르면 이날 오후 11시 40분(개표율 71.57%) 현재 진교훈 민주당 후보가 59.40%를 득표해 김태우 국민의힘 후보(36.64%)를 22.76%포인트 차이로 크게 앞섰다.   진 후보와 김 후보 간 득표율 격차는 개표 초반부터 '더블스코어'로 벌어졌고 줄곧 같은 흐름이 이어졌다. 민주당이 내세운 정권 심판론이 먹혀들면서 여당인 국민의힘은 내년 4월 총선을 앞두고 대대적인 전략 전환이 불가피해졌다.[위지혜 기자]
",1,n.news.naver.com,naver
선거유세 총력전 펼치는 진교훈,http://www.newsis.com/view/?id=NISI20231010_0020085615,https://n.news.naver.com/mnews/article/003/0012138268?sid=102,진교훈 더불어민주당 서울 강서구청장 보궐선거 후보가 10일 오후 서울 강서구 강서구청 사거리에서 선거유세를 하고 있다. 2023.10.10. kch0523@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한 제보를... ,"Tue, 10 Oct 2023 19:12:00 +0900","




[서울=뉴시스] 권창회 기자 = 진교훈 더불어민주당 서울 강서구청장 보궐선거 후보가 10일 오후 서울 강서구 강서구청 사거리에서 선거유세를 하고 있다. 2023.10.10. kch0523@newsis.com[사진 영상 제보받습니다] 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com)로 보내주시면 적극 반영하겠습니다.
",1,n.news.naver.com,naver
선거유세 총력전 펼치는 진교훈,http://www.newsis.com/view/?id=NISI20231010_0020085599,https://n.news.naver.com/mnews/article/003/0012138277?sid=102,진교훈 더불어민주당 서울 강서구청장 보궐선거 후보가 10일 오후 서울 강서구 강서구청 사거리에서 선거유세를 하고 있다. 2023.10.10. kch0523@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한 제보를... ,"Tue, 10 Oct 2023 19:12:00 +0900","




[서울=뉴시스] 권창회 기자 = 진교훈 더불어민주당 서울 강서구청장 보궐선거 후보가 10일 오후 서울 강서구 강서구청 사거리에서 선거유세를 하고 있다. 2023.10.10. kch0523@newsis.com[사진 영상 제보받습니다] 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com)로 보내주시면 적극 반영하겠습니다.
",1,n.news.naver.com,naver
"[포토] 민주당 진교훈, 강서구청장 보궐선거 당선",https://view.asiae.co.kr/article/2023101200184396517,https://n.news.naver.com/mnews/article/277/0005324828?sid=100,재보궐 선거에서 강서구청장에 당선된 진교훈 더불어민주당 후보와 홍익표 원내대표가 11일 오후 서울 강서구 선거사무실에서 손을들어 인사를 하고 있다. 사진= kimhyun81@,"Thu, 12 Oct 2023 00:18:00 +0900","




재보궐 선거에서 강서구청장에 당선된 진교훈 더불어민주당 후보와 홍익표 원내대표가 11일 오후 서울 강서구 선거사무실에서 손을들어 인사를 하고 있다. 사진=김현민 기자 kimhyun81@
",1,n.news.naver.com,naver
진교훈 '선거 승리를 다짐하며',http://www.newsis.com/view/?id=NISI20231010_0020085613,https://n.news.naver.com/mnews/article/003/0012138269?sid=102,진교훈 더불어민주당 서울 강서구청장 보궐선거 후보가 10일 오후 서울 강서구 강서구청 사거리에서 선거유세를 하고 있다. 2023.10.10. kch0523@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한 제보를... ,"Tue, 10 Oct 2023 19:12:00 +0900","




[서울=뉴시스] 권창회 기자 = 진교훈 더불어민주당 서울 강서구청장 보궐선거 후보가 10일 오후 서울 강서구 강서구청 사거리에서 선거유세를 하고 있다. 2023.10.10. kch0523@newsis.com[사진 영상 제보받습니다] 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com)로 보내주시면 적극 반영하겠습니다.
",1,n.news.naver.com,naver
선거 승리 다짐하는 진교훈-홍익표,http://www.newsis.com/view/?id=NISI20231010_0020085612,https://n.news.naver.com/mnews/article/003/0012138272?sid=102,진교훈 더불어민주당 서울 강서구청장 보궐선거 후보가 10일 오후 서울 강서구 강서구청 사거리에서 홍익표 원내대표와 선거 승리를 다짐하고 있다. 2023.10.10. kch0523@newsis.com 공감언론 뉴시스가 독자 여러분의... ,"Tue, 10 Oct 2023 19:12:00 +0900","




[서울=뉴시스] 권창회 기자 = 진교훈 더불어민주당 서울 강서구청장 보궐선거 후보가 10일 오후 서울 강서구 강서구청 사거리에서 홍익표 원내대표와 선거 승리를 다짐하고 있다. 2023.10.10. kch0523@newsis.com[사진 영상 제보받습니다] 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com)로 보내주시면 적극 반영하겠습니다.
",1,n.news.naver.com,naver
"성산포수협 보궐선거, 고관범 후보 당선...67.6% 득표",http://www.headlinejeju.co.kr/news/articleView.html?idxno=526535,http://www.headlinejeju.co.kr/news/articleView.html?idxno=526535,ⓒ헤드라인제주 11일 실시된 성산포수협 조합장 보궐선거에서 고관범 후보(64)가 당선됐다. 최종 개표 결과 고 후보는 67.6%의 득표율로 당선의 영예를 안았다. 고정효 후보는 31.4%의 득표율을 기록했다. 고관범 당선자는... ,"Wed, 11 Oct 2023 19:06:00 +0900",,1,www.headlinejeju.co.kr,headlinejeju
"'자산 규모 1000억 초과' 지역 신협, 이사장 선거 선관위 위탁 의무화",https://www.ajunews.com/view/20231010135554355,https://www.ajunews.com/view/20231010135554355,신협조합법 개정안 시행령 국무회의 의결 아주경제=박성준 기자 psj@ajunews.com 앞으로 자산 규모가 1000억원이 넘어가는 지역 신용협동조합은 이사장 선거관리를 선거관리위원회에 의무 위탁해야 한다. 아울러 신협중앙회... ,"Tue, 10 Oct 2023 13:58:00 +0900","


[사진=금융위원회]

앞으로 자산 규모가 1000억원이 넘어가는 지역 신용협동조합은 이사장 선거관리를 선거관리위원회에 의무 위탁해야 한다. 아울러 신협중앙회 연금저축공제와 사고공제금은 다른 공제상품 등과 별도로 각각 5000만원씩 보호 한도가 적용된다.

금융위원회는 국무회의에서 신용협동조합법 시행령 개정안이 의결됐다고 10일 밝혔다. 이번 시행령 개정은 지난 7월 일정 규모 이상 지역 신협의 이사장 선거관리를 선관위에 의무 위탁하도록 하는 신협조합법이 개정된 데 따른 것이다.

이전까지 신협은 이사장 선거를 선관위에 위탁할지 여부를 재량으로 결정했다. 하지만 이제는 '직전 사업연도 평균잔액으로 계산한 총자산이 1000억원 이상' 지역 신협은 선관위에 의무 위탁하도록 했다. 금융위는 선거의 공정성, 투명성 제고를 위해 개정법률의 취지와 소규모 지역신협의 부담 등을 종합적으로 고려한 기준이라고 설명했다.

아울러 신협 연금저축공제와 사고공제금에 대해 다른 공제 상품과 별도로 각각 5000만원까지 보호한도를 적용하도록 했다.

관련기사​신협, 금융위가 정한 업종·대출에 무분별한 대출 제한신협, 가계대출의 10%가 중도금대출…부실 집단대출로 금융위 제재 받기도     
이번 시행령 개정안 중 선거관리 의무위탁 관련 규정은 신협조합법 개정안 시행일에 맞춰 오는 19일부터 시행된다. 연금저축공제 및 사고공제금 별도 한도보장 규정은 공포 즉시 시행된다.



#1000억
#금융위
#선관위
#신용협동조합
#신협
#이사장




좋아요0
화나요0
추천해요0







기자 정보
박성준
psj@ajunews.com


""어르신 배당금 받아가세요""···노후자금 노리는 불법 유사수신
​[2023국감] '가계부채 급증' 질타에 김주현 발끈···""전 정권서 이미 높았다""


기자의 다른 기사 보기
기사제보 하기



©'5개국어 글로벌 경제신문' 아주경제. 무단전재·재배포 금지
",1,www.ajunews.com,ajunews
