title,original link,link,description,publication date,contents,label,base_url,source
"&quot;확 바뀐 개인정보보호법령, 안내서로 확인하세요&quot;",http://www.aptn.co.kr/news/articleView.html?idxno=104453,http://www.aptn.co.kr/news/articleView.html?idxno=104453,및 시행령 개정 안내서'를 12월 발간한다고 밝혔다. 이번 개정안에는 개인정보 처리 기준을 디지털 환경에... 및 시행령 개정 안내서' 초안을 공개했다. 개인정보위는 안내서 초안에 대한 의견을 11월까지 받고 관련 고시... ,"Fri, 06 Oct 2023 08:32:00 +0900",,1,www.aptn.co.kr,aptn
개인정보보호법 개정 안내서 초안 공개돼,https://www.dailysecu.com/news/articleView.html?idxno=150000,https://www.dailysecu.com/news/articleView.html?idxno=150000,"개인정보보호위원회(위원장 고학수, 이하 '개인정보위')는 지난 9월 15일 시행된 개인정보보호법이 현장에서 안정적으로 정착될 수 있도록 '개인정보보호법 및 시행령 개정 안내서' 초안을 공개했다. 이번 개정된 개인정보... ","Wed, 04 Oct 2023 07:48:00 +0900",,1,www.dailysecu.com,dailysecu
전기도 대파도 ‘무럭무럭’…590평 작은 밭서 3000만원어치 전력 생산,https://www.mk.co.kr/article/10831194,https://n.news.naver.com/mnews/article/009/0005187600?sid=101,"농지법 시행령 개정 논의 중 지난 13일 방문한 경북 경산시의 영남대 영농형 태양광 실증단지. 파, 배추가... 이에 영농형 태양광 활성화를 위한 법안과 농지법 시행령 개정안이 국회에서 논의 중이다.","Sun, 17 Sep 2023 14:05:00 +0900","
한화큐셀 ‘영농형 태양광’ 실증단지 가보니1년간 130MWh 생산…140여명 사용전력농업지속하도록 유도해 지속가능성 제고탄소중립 지원·농가 소득 올려 일거양득활성화 위한 농지법 시행령 개정 논의 중



 경북 경산시의 영남대 영농형 태양광 실증단지에서 대파를 재배하고 있다. <한화솔루션>지난 13일 방문한 경북 경산시의 영남대 영농형 태양광 실증단지. 파, 배추가 자라는 밭 위에 태양광 모듈이 듬성듬성 들어서 있었다. 태양광 발전이 농지 훼손의 주범이라는 오명을 반박하듯 실증단지의 태양광 패널 아래에는 곧 수확을 앞둔 대파가 빼곡히 자란 상태였다.영농형 태양광은 농지에서 농작물과 전력을 동시에 생산하는 방식이다. 식물이 광합성할 수 있는 최대 광량인 광포화점을 초과하는 잉여 태양 빛을 전력 생산에 사용하는 원리에서 착안했다. 이날 방문한 590평 규모의 작은 실증단지에선 구역별로 일반 모듈, 수직형 모듈, 영농형태양광 전용 모듈이 설치돼 있었다.이곳에서 태양광 발전으로 생산된 전력은 지난 1년간 총 130메가와트아워(MWh) 규모에 달한다. 연간 약 3000만원의 수익을 창출할 수 있는 동시에 국내 가정용 기준으로 연간 140여명이 사용할 수 있는 양이다. 이 실증단지는 한국동서발전이 2019년 실증과제를 위한 기금을 조성해 만들어졌다. 총 100킬로와트(kW) 규모의 영농형 태양광 설비가 설치돼 연구에 활용되고 있다.한화솔루션 큐셀부문은 이 실증단지에 영농형 태양광 모듈은 생산해 공급했다. 영농형 모듈은 일반적인 태양광 모듈보다 면적이 52% 정도 작다. 일반형 모듈 하나에 셀이 156개로 구성된다면, 영농형 모듈은 80개의 셀로 구성돼 있다. 영농형 모듈은 일반형 모듈보다 그림자가 작아 모듈 아래에 있는 작물의 광합성량을 늘릴 수 있다. 또 모듈 하단부에 집중되는 빗물을 60% 수준으로 감소시켜 작물 피해를 줄일 수 있다. 이날 설치된 영농형 태양광 모듈은 밭에서 농기계가 자유롭게 이동할 수 있도록 3m 이상 높이에 설치돼 있었다. 한화큐셀은 2021년 KS인증 중 친환경 고내구성 항목에 대한 추가 인증을 업계 최초로 획득한 영농형 태양광 모듈을 출시했다.영남대 실증 결과 영농형 태양광 하부 농지의 대파, 밀, 배추 수확량은 모두 일반 농지 대비 약 80% 수준을 유지하는 것으로 나타났다. 일부 작물의 경우, 태양광 모듈이 오히려 태양 빛과 복사열로 인한 식물의 스트레스를 줄여 생육을 돕기도 했다. 영농형 태양광 하부 농지의 포도 수확량은 일반 농지 대비 약 125%로 증가하는 것으로 나타났다. 연구를 진행하는 정재학 영남대 화학공학부 교수는 “영농형 태양광은 여름철에 지표면 온도가 지나치게 뜨거워지는 것을 방지해주고, 토양의 수분이 증발하는 것을 억제하는 효과가 있다”고 설명했다.농업을 중단하고 태양광 발전설비만 운영하는 기존의 ‘농촌형 태양광’과 달리, 영농형 태양광은 태양광 발전과 경작을 병행할 수 있다. 유재열 한화큐셀 한국사업부장은 “영농형 태양광은 농촌 경제 활성화와 재생에너지 보급을 동시에 할 수 있는 일거양득의 솔루션”이라고 강조했다.다만 현행 국내 농지법 하에서는 농지에 설치된 태양광 발전소를 최장 8년까지만 운영할 수 있다. 이 기간이 지나면 수명이 25년 이상인 발전소를 철거해야 하기 때문에, 영농형 태양광의 경제성을 저해하는 가장 큰 요인으로 지목된다. 이에 영농형 태양광 활성화를 위한 법안과 농지법 시행령 개정안이 국회에서 논의 중이다.
",1,n.news.naver.com,naver
10월부터 글로벌 은행·증권사도 외환시장 참여 가능,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202309250111&t=NN,https://n.news.naver.com/mnews/article/215/0001126780?sid=101,기획재정부는 25일 오전 국무회의에서 이같은 내용의 '외국환거래법 시행령 개정령안'을 심의·의결했다고... 기재부는 &quot;이번 시행령 개정으로 외국 금융기관뿐만 아니라 이들의 고객인 외국인 투자자들이 더욱 쉽게... ,"Mon, 25 Sep 2023 14:07:00 +0900","
외국환거래법 시행령 개정



다음달 4일부터 해외에 소재한 은행과 증권사 등도 국내 외환시장에 직접 참여할 수 있게 된다.선진 금융기법과 막대한 자금력을 갖춘 외국 금융회사들을 끌어들여 국내 외환시장을 선진화하기 위한 조치다.기획재정부는 25일 오전 국무회의에서 이같은 내용의 '외국환거래법 시행령 개정령안'을 심의·의결했다고 밝혔다.이번 개정안은 지난 2월 발표한 '외환시장 구조 개선방안'의 핵심과제를 제도적으로 뒷받침하기 위해 마련됐다.개정안은 다음 달 4일 공포되고, 공포 즉시 시행된다.기존에는 외국은행 국내지점(외은 지점)을 설립하거나 국내 금융기관의 고객이어야만 국내 외환시장에 참여할 수 있었지만 다음달 부터는 해외에 있는 외국 금융회사도 외환당국의 인가를 거쳐 국내 외환시장에 직접 뛰어들 수 있게 된다.개정안에 따르면 외국 금융회사는 정부가 고시하는 업종, 예컨대 은행업·증권업 등에 해당돼야 하며 재무건전성(바젤Ⅲ) 기준을 총족해야 한다.또한 기존 외환시장 참여기관들과 충분한 신용공여 약정(credit line) 체결해야 하며 업무용 원화계좌와 외화계좌 개설 등 정상적이고 안정적 외환거래를 위한 요건을 갖춰 외국환업무취급기관으로 등록할 수 있다.인가를 받은 해외 소재 외국 금융기관(RFI·Registered Foreign Institution)은 외국환 중개회사를 통해 한정된 범위에서 외국환 거래에 참여할 수 있다. 외국 기관의 외국환 거래도 당국이 모니터링한다는 의미다.기존 외환시장 참여기관과 마찬가지로 외환거래 질서 위반 금지, 주요 정보 보고 등 법령상 의무가 부과된다.정부는 한국은행을 통해 이 기관들의 거래를 모니터링하게 된다.외국 금융기관들의 등록 요건과 절차, 업무 범위와 수행방식, 법령상 의무 등 세부 사항은 별도 지침(기재부 고시)에 담길 예정이다.기재부는 ""이번 시행령 개정으로 외국 금융기관뿐만 아니라 이들의 고객인 외국인 투자자들이 더욱 쉽게 우리 외환시장에 접근할 수 있는 기반이 마련됐다""며 ""국내시장의 거래 규모 증가와 가격 경쟁 등으로 외환서비스의 질과 안정성이 개선될 수 있을 것으로 기대된다""고 밝혔다.
",1,n.news.naver.com,naver
"당정, 가맹사업법 개정 추진…프랜차이즈 '필수품목 갑질' 막는다",https://www.news1.kr/articles/5180236,https://n.news.naver.com/mnews/article/421/0007068161?sid=101,"가맹사업법 시행령을 개정할 계획이다. 또 시장에서 필수품목 해당 여부를 자율적으로 판단할 수 있도록... 시장 구조를 바꾸는 것&quot;이라며 &quot;시행령 개정, 고시 제정, 그리고 법 개정까지 속도감 있게 추진할 것&quot;이라고 강조했다.","Fri, 22 Sep 2023 13:37:00 +0900","
가맹본부, 과도한 필수품목 지정으로 가맹점 압박공정위, 시행령 개정·고시 제정 동시 추진



한기정 공정거래위원장이 22일 오전 서울 여의도 국회에서 열린 가맹점주 피해 방지 및 보호를 위한 가맹사업 필수품목 제도 개선 민·당·정협의회에서 모두발언을 하고 있다. 2023.9.22/뉴스1 ⓒ News1 황기선 기자(세종=뉴스1) 이철 기자 = 프랜차이즈 본사가 '필수품목'의 과도한 지정으로 가맹점들의 수익을 탈취하는 문제와 관련해 정부·여당이 법 개정을 추진해 점주의 권리를 보호한다.공정거래위원회는 22일 이같은 내용의 가맹사업 필수품목 제도 개선 방안을 당정협의회에 보고하고 가맹본부의 필수품목 거래관행을 개선하기 위한 대책을 발표했다.필수품목이란 가맹본부가 자신 또는 자신이 지정한 사업자와 거래할 것을 강제하는 품목을 말한다.특히 가맹본부가 필수품목에 과도한 유통마진을 붙여 가맹점주를 착취한다는 지적이 제기된 바 있다.공정위 관계자는 이날 정부세종청사에서 백브리핑을 통해 ""일단 필수 품목 자체의 지정이 과도하다""며 ""가맹본부가 가능한 많은 품목을 필수 품목으로 지정한 후 시중가보다 비싼 가격으로 구매하도록 강제하는 것이 문제""라고 지적했다.이어 ""원자재 가격 같은 가격 인상 요인이 있든 없든 공급 가격을 시중가보다 높은 가격으로 일방적으로 인상해 가맹본부가 높은 마진을 수취하는 구조도 문제였다""고 분석했다.현행 '가맹사업거래의 공정화에 관한 법률'(가맹사업법)로는 부당한 필수품목 지정에 관해서만 사후적인 제재가 가능할 뿐 계약 후 품목 확대, 불합리한 가격 인상 등의 가맹본부행태를 규율하기는 어렵다.이에 당정은 가맹사업법 개정이 필요하다는 데 공감했다. 구체적으로 필수품목 항목과 공급가격 산정방식을 가맹계약서의 필수기재사항에 포함하는 방안을 논의했다.공정위 관계자는 ""가맹사업법 개정은 당정 협의를 통해서 의원 입법으로 발의될 예정""이라며 ""필수품목의 거래조건이 변경될 경우 가맹계약서의 필수 기재사항에 협의 절차를 추가하는 것이 가맹사업법 개정안의 핵심""이라고 설명했다.공정위는 입법이 이뤄지기 전 정부 차원에서 할 수 있는 정책도 추진한다.공정위는 필수품목 변경, 확대, 단가인상 등 거래조건을 가맹점주에게 불리하게 변경 시 협의를 거치도록 의무화하고 위반시 시정명령 및 과징금 처분이 가능하도록 가맹사업법 시행령을 개정할 계획이다. 또 시장에서 필수품목 해당 여부를 자율적으로 판단할 수 있도록 '가맹사업거래 상 거래상대방의 구속행위의 유형에 대한 고시'를 제정할 계획이다. 공정위 관계자는 ""현재 필수품목과 관련한 가이드라인만 있고 법령으로서의 세부적인 고시가 없는 상황""이라며 ""고시를 만들어서 필수 품목의 실체적 요건, 절차적 요건, 위법행위의 유형 등을 자세히 담아 시장에 배포할 예정""이라고 말했다.아울러 필수품목 지정 비율이 높은 외식업종을 중심으로 필수품목 지정 실태를 지속 점검하고 위반행위 적발시 조치할 계획이다.공정위 관계자는 ""가맹점주들이 장기간 어려움을 호소한 (가맹본부의) 정책에 대해 근본적으로 (행정) 정책을 통해서 시장 구조를 바꾸는 것""이라며 ""시행령 개정, 고시 제정, 그리고 법 개정까지 속도감 있게 추진할 것""이라고 강조했다.
		",1,n.news.naver.com,naver
"'보험업계 숙원 14년 만에 풀린다' 실손보험 청구 간소화법, 국회 법사위 통과...",http://www.fnnews.com/news/202309211504402066,https://n.news.naver.com/mnews/article/014/0005076481?sid=101,하지만 의사협회 등 의료계에서는 여전히 제3의 중계기관을 보험개발원으로 하는 방안에 부정적인 데다 환자 진료정보가 악용될 소지가 있다고 반대하며 전송거부운동 등을 검토할 것으로 알려져 향후 시행령 작업... ,"Thu, 21 Sep 2023 15:11:00 +0900","
오늘 본회의 통과 시 1년 뒤부터 병원에서 보험금 청구 가능 자동 처리의사협회 반대 여전‥ 시행령 과정에 진통 예상  



김도읍 국회 법제사법위원장이 21일 오전 서울 여의도 국회에서 열린 법사위 전체회의를 주재하고 있다. 사진=뉴스1 [파이낸셜뉴스] 앞으로 1년 뒤면 실손 보험금을 진료받은 병원에서 신청하면 전산으로 자동적으로 처리된다. 소비자가 병원을 방문해 서류를 발급 받고 신청하는 복잡한 절차가 사라지는 것이다.   이른바 '실손보험 청구 간소화법(보험업법 개정안)'이 21일 국회 법제사법위원회 문턱을 넘으면서 마지막 관문인 국회 본회의만 남겨뒀다. 지난 2009년 국민권익위원회가 법 개정을 권고해 법안을 처음 발의한 지 14년 만에 실손보험 청구 간소화법이 국회 본회의를 최종적으로 통과하면 보험 소비자 편익을 크게 높일 수 있을 것으로 기대된다.   국회 법사위는 이날 전체회의를 열고 실손보험 청구 간소화법을 통과시켰다. 법안이 본회의를 통과하면 공포일로부터 1년 뒤 시행된다. 다만 30병상 미만의 의원급 의료기관은 공포일로부터 2년 뒤 시행된다.   지난 13일 법사위에서 박주민 더불어민주당 의원이 제기한 실손보험 청구 간소화법과 의료법 21조 2항과 약사법 30조 3항에서 의료 관련된 정보 열람과 제공을 엄격하게 제한하는 부분의 충돌에 대해서는 금융위원회가 보건복지부, 법사위 수석 전문위원실, 법제처가 정합성에 문제가 없다고 판단한 점을 박 의원을 설득하면서 법안은 여야 합의로 처리됐다.   실손보험 청구 간소화법은 보험 소비자 대신 의료기관과 요양기관이 보험금 청구에 필요한 진단서류, 진료비 계산서 등을 중계기관에 전송한다. 중계기관은 보험회사에 문서를 제출하는 것을 의무화한 법으로 모든 과정이 전산 자동화된다. 즉, 실손보험 청구 간소화법이 통과되면 보험 소비자는 앞으로 병원을 방문해 서류를 발급받고 보험사의 애플리케이션이나 팩스 등을 통해 제출하는 복잡한 절차를 거치지 않아도 된다.   보험연구원에 따르면 실손보험 청구 방식으로 앱(21%)을 사용하기도 하지만, 팩스(31%)나 설계사(23%), 방문(16%), 우편(6%)을 이용 비중도 절반 이상인 것으로 조사됐다. 보험금 청구 절차가 번거롭다보니 미청구 실손보험금이 상당하다. 최근 국민의힘 윤창현 의원이 건강보험공단과 보험사 통계를 분석한 결과, 2021년과 2022년 청구되지 않은 실손 보험금은 각각 2559억원, 2512억원으로 추정됐다. 올해는 미지급 보험금이 3211억원에 달할 것으로 추산된다. 그만큼 많은 소비자들의 편익을 보장하는 법이다. 지난해 말 기준 실손보험 가입자 수는 3997만명, 지나 2020년 기준 연간 실손보험 청구 건수는 약 1억626만건에 달한다.   보험업계는 실손보험 청구가 자동화되면 장기적으로 운용 비용이 줄어드는 데다 보험금 청구 데이터가 쌓이면서 향후 비급여 진료비를 과다하게 청구하게 어려워져 실손보험 적자가 완화될 것으로 기대하고 있다. 실손보험 청구 간소화법이 보험업계의 오랜 숙원법안으로 꼽힌 이유다. 한 보험업계 관계자는 ""실손청구 전산화를 위한 보험업법 개정안은 실손보험을 이용하고 있는 4000만 국민의 불편 해소 및 사회적 편익을 현실적으로 증대시킬 수 있는 민생법안""이라면서 ""법안 통과 시 실손청구 전산화 제도가 하루 빨리 안전하게 정착될 수 있도록 노력할 것""이라고 말했다.   하지만 의사협회 등 의료계에서는 여전히 제3의 중계기관을 보험개발원으로 하는 방안에 부정적인 데다 환자 진료정보가 악용될 소지가 있다고 반대하며 전송거부운동 등을 검토할 것으로 알려져 향후 시행령 작업 과정에서 진통이 예상된다.
		",1,n.news.naver.com,naver
"교육부, '음식 파는 PC방' 학원과 같은 건물서 영업 가능",http://www.econonews.co.kr/news/articleView.html?idxno=306383,http://www.econonews.co.kr/news/articleView.html?idxno=306383,(학원법) 시행령' 개정안이 의결됐다고 밝혔다. 교육부에 따르면 이번 개정안은 상위 법률인 학원법이... 개정 학원법 시행령은 국제화 분야 외국어 원격 교습에 한정해 전문대졸 이상 학력의 외국인 강사를 쓸 수 있도록... ,"Thu, 05 Oct 2023 14:46:00 +0900",,1,www.econonews.co.kr,econonews
"보령시, 맞춤형 토지개발허가 길잡이 제작·배포",http://www.dynews.co.kr/news/articleView.html?idxno=722724,http://www.dynews.co.kr/news/articleView.html?idxno=722724,"토지개발허가 길잡이는 건축법 시행령 제3조의5 별표1 '용도별 건축물의 종류'를 기준으로 국토의계획 및 이용에 관한 법률, 농지법, 산지관리법, 시 도시계획 조례에서 허용하는 토지개발이 가능한 행위를 O·X 표로 알기... ","Tue, 03 Oct 2023 14:36:00 +0900",,1,www.dynews.co.kr,dynews
내년 1월부터 주가조작 과징금 2배 부과... 부당이득 산정 어떻게,http://news.mt.co.kr/mtview.php?no=2023092218140472660,https://n.news.naver.com/mnews/article/008/0004942278?sid=101,주가조작 등 불공정거래 부당이익의 최대 2배까지 과징금을 부과하는 법안의 하위법령(시행령·업무규정)이... 법 시행령·업무규정(고시)에 대해 입법예고·규정변경예고를 실시했다. 개정안에는 △부당이득 산정방식... ,"Mon, 25 Sep 2023 06:00:00 +0900","




(서울=뉴스1) 장수영 기자 = 김주현 금융위원장이 23일 서울 여의도 한국거래소 컨퍼런스홀에서 열린 불공정거래 근절을 위한 유관기관 합동토론회에서 모두발언 하고 있다. 2023.5.23/뉴스1  Copyright (C) 뉴스1. All rights reserved. 무단 전재 및 재배포 금지.주가조작 등 불공정거래 부당이익의 최대 2배까지 과징금을 부과하는 법안의 하위법령(시행령·업무규정)이 입법 예고됐다. 불공정거래 행위로 얻은 부당이득 산정 기준이 명확하게 정의됐고 자진신고시 과징금 감면 범위와 기준도 구체화했다. 금융위가 검찰에 불공정거래 혐의를 통보한 후 협의가 이뤄지거나 1년이 지난 경우 검찰 수사·통보 전에도 과징금을 부과할 수 있게 됐다. 금융위원회는 25일 이 같은 내용이 담긴 '자본시장과 금융투자업에 관한 법률' 개정에 따른 위임상황을 구체화하기 위해 해당 법 시행령·업무규정(고시)에 대해 입법예고·규정변경예고를 실시했다. 개정안에는 △부당이득 산정방식 △자진신고자 과징금 감면 기준 △과징금 부과절차 등의 내용이 담겼다. 앞서 지난 7월 공포된 개정 자본시장법은 부당이득의 산정 기준을 위반행위로 얻은 총수입에서 총비용을 공제한 차액(총수입-총비용)으로 명확하게 규정했다. 현행 자본시장법에는 산정 방식에 대한 구체적인 기준이 없어 수사기관이 부당이득 산정에 어려움이 있었다. 재판과정에서도 이에 대한 다툼이 빈번하게 발생했다. 그 결과 부당이득이 제대로 산정되지 못해 범죄에 상응하는 처벌이 이뤄지지 못한다는 비판이 많았다. 앞으로는 범죄자가 실제로 얻은 경제적 이득에 상응하는 처벌이 이뤄질 수 있게 됐다. 불공정거래 부당이익의 최대 2배에 달하는 금액을 과징금으로 부과할 수 있게 됐다. 부당이득이 없거나 산정이 곤란한 경우 40억원까지 과징금 부과가 가능하다.━부당이득 산정 기준 어떻게? ━입법예고된 하위법령 개정안에는 총수입, 총비용 등이 정의됐다. 총수입은 실현이익, 미실현이익, 회피손실 등을 포함하도록 규정했다. 총비용은 수수료, 거래세 등 매매 과정에서의 제반 비용으로 정의했다. 미공개 중요 정보이용, 시세조종, 부정거래 등 위반행위 유형별로 구체적인 산정방식을 규정했다. 만약 위반행위와 외부적 요인(제3자 개입, 시장 요인 등)이 불가분적으로 결합되면 각각의 영향력을 고려해 시세 변동분 반영 비율을 차등적으로 적용하도록 했다. 예컨대 외부적 요인에 의한 시세 변동이 위반행위로 인한 시세 변동을 완전히 상쇄했다고 인정되면 외부적 요인이 발생하기 전까지 시점을 기준으로 부당이득을 산정하는 것이다. 외부적 요인에 의한 시세 변동이 위반행위로 인한 시세 변동에 준한다고 인정되면 외부적 요인이 발생한 이후 시세 변동분은 50%만 반영해 부당이득을 산정하는 식이다. ━금융위, 검찰과 협의 시 수사·처분 이전에도 과징금 부과━



금융위원회 또 자진신고 시 과징금 감면 범위와 기준 등도 구체화된다. 하위법령 개정안에는 불공정거래 행위자의 증거 제공, 성실 협조 여부 등에 따라 과징금을 50~100% 감면할 수 있게 했다. 해당 불공정거래 행위 외 다른 불공정거래 행위에 대해 자진신고하는 경우에도 감면할 수 있게 했다. 단 타인에게 불공정거래행위 참여를 강요하거나 반복적으로 불공정거래 행위를 하면 감면을 인정하지 않도록 했다. 과징금 부과 절차도 명확해진다. 개정안에는 금융위가 원칙적으로 검찰로부터 혐의자에 대한 수사·처분 결과를 통보받은 후 과징금을 부과하도록 규정했다. 단 금융위가 혐의를 검찰에 통보한 후 검찰과 협의된 경우나 1년이 지난 경우에는 검찰로부터 수사·처분 결과를 통보받기 전이라도 과징금을 부과할 수 있게 했다. 위 같은 시행령·업무규정 개정안은 25일부터 오는 11월 6일까지 입법예고·규정변경예고를 실시할 예정이다. 이후 규제개혁위원회 심사, 법제처 심사, 차관회의·국무회의 의결 등의 절차를 거쳐 법률 시행일인 내년 1월 19일부터 시행된다.━입법예고 취소 진통... 달라진 점은? ━앞서 지난 8월 18일 금융위는 후속 하위 법령 개정안을 마련해 입법 예고를 추진했다. 하지만 법무부·검찰과의 논의 과정에서 유관기관 간 심도 있는 논의를 거쳐야 한다는 의견에 따라 당초 추진했던 입법 예고를 취소했다. 이후 금융위는 법무부, 검찰, 금감원, 거래소 등으로 구성된 관계기관 TF(테스크포스)를 구성해 매주 회의를 열고 입법예고안을 마련했다. 금융위 관계자는 ""일반적으로 주무부처 입법예고 기간 중 관계부처 의견을 수렴한다""면서도 ""이번 하위규정 정비는 불공정거래에 대한 과징금뿐 아니라 벌금 부과기준이 되는 부당이득의 산정기준과 절차 등을 구체화하는 거라 법무부, 검찰 등과의 긴밀한 협의를 거쳤다""고 설명했다. 기존 입법예고안과 달라진 내용은 금융위가 검찰에 혐의를 통보한 후 1년이 경과한 경우에도 검찰 요청이 있으면 과징금 부과대상에서 제외하는 점이다. 만약 △기소중지 등 수사·처분 지연에 합리적 사유가 있거나 △수사·처분 결과를 통보받기 전 과징금 부과시 최종 수사·처분과 배치될 합리적인 우려가 있는 경우로 검찰이 요청하면 부과대상에서 제외한다. 하지만 이렇게 될 경우 신속한 과징금 부과에 한계가 생길 수 있다는 비판도 있다. 금융위 관계자는 ""과징금 제도 도입 취지, 국회 논의 결과 등을 고려할 때 과징금과 벌금 등 형사처벌과의 정합성을 확보할 필요가 있다""고 말했다. 수사의 기밀 유지를 위한 경우나 행정처분(과징금)과 사법절차간 조화로운 운영을 위한 경우 등에는 과징금 부과 전 검찰 등 사법당국과의 협의가 필요하단 설명이다. 
",1,n.news.naver.com,naver
추석 연휴 고속도로 통행료 무료 아니야?…딱 4일입니다,http://news.heraldcorp.com/view.php?ud=20230919000385,https://n.news.naver.com/mnews/article/016/0002199858?sid=101,"유료도로법 시행령에 따르면 ‘설날·추석 등 대통령령으로 정하는 날’은 고속국도를 이용하는 차량의 통행료를 감면할 수 있다. 이번 추석 연휴 중에선 추석 전날, 추석, 추석 다음날인 9월 28일~30일이 해당된다. 즉... ","Tue, 19 Sep 2023 11:19:00 +0900","
통행료 면제 안건 국무회의 통과대통령 재가 거쳐 시행 예정



경부고속도로 서울 잠원IC 부근 하행선(오른쪽)에 차량들이 늘어선 모습. [연합][헤럴드경제=고은결 기자] 국토교통부는 19일 제39회 국무회의에서 추석 연휴 4일간 전국의 고속도로를 이용하는 경우 통행료를 면제하는 안건이 통과했다고 밝혔다.유료도로법 시행령에 따르면 ‘설날·추석 등 대통령령으로 정하는 날’은 고속국도를 이용하는 차량의 통행료를 감면할 수 있다. 이번 추석 연휴 중에선 추석 전날, 추석, 추석 다음날인 9월 28일~30일이 해당된다. 즉, 10월 1일도 통행료를 면제하기 위해선 국무회의 심의를 거쳐야 했다.통행료 면제 기간 및 대상은 이달 28일 오전 0시부터 10월 1일 자정까지 잠시라도 고속도로를 이용하는 차량이다. 10월1일 밤에 고속도로에 진입한 경우 또는 9월 28일 새벽에 고속도로를 진출한 경우도 면제 대상에 해당된다.면제 방법은 평상시와 동일하다. 하이패스차로 이용자는 단말기를 장착 후 전원을 켜둔 상태로 하이패스 차로를 통과하면 “통행료 0원이 정상 처리되었습니다”라는 안내멘트가 표출된다. 일반차로 이용자는 고속도로 진입 요금소에서 통행권을 발권하고, 진출 요금소에서 통행권을 제출하면 즉시 면제처리 된다.이번 국무회의에서 통과된 통행료 면제안은 대통령 재가를 거쳐 추석연휴 기간에 맞춰 시행될 예정이다.
",1,n.news.naver.com,naver
7단계 제도개선 반영 특별법 시행령 입법예고,http://www.jejuilbo.net/news/articleView.html?idxno=213477,http://www.jejuilbo.net/news/articleView.html?idxno=213477,제주특별자치도 7단계 제도개선이 담긴 제주특별법 개정이 개정된데 따른 후속조치로 시행령 개정령안이 입법예고 된다. 제주도는 14일 '국민참여입법센터'를 통해 제주특별법 시행령 일부개정령안이 입법예고 된다고... ,"Wed, 13 Sep 2023 15:52:00 +0900",,1,www.jejuilbo.net,jejuilbo
"공동주택, 건축허가등의 동의 대상물에 포함된다",http://www.aptn.co.kr/news/articleView.html?idxno=104455,http://www.aptn.co.kr/news/articleView.html?idxno=104455,소방청은 6일 건축허가등의 동의 대상물에 공동주택을 추가하는 내용을 포함한 소방시설 설치 및 관리에 관한 법률 시행령 일부 개정안을 의결했다. 현행법령 별표 제4호에 따르면 공동주택을 건축(신축·개축·재축... ,"Fri, 06 Oct 2023 11:36:00 +0900",,1,www.aptn.co.kr,aptn
산후조리원 책임보험 보장액 상향…사망·후유장애 1억5000만원,https://www.joongang.co.kr/article/25195222,https://n.news.naver.com/mnews/article/025/0003310384?sid=103,"보건복지부는 25일 국무회의에서 산후조리원 책임보험 보장범위를 확대하는 내용의 모자보건법 시행령... 최영준 복지부 출산정책과장은 &quot;이번 시행령 개정으로 산후조리원 이용자의 권익과 안전을 증진하고, 신규... ","Mon, 25 Sep 2023 13:35:00 +0900","
  



산후조리원 관련 사진. 중앙포토           산후조리원에서 발생한 사망 사고에 대한 보험 보장액이 1억원에서 1억5000만원으로 오른다.       보건복지부는 25일 국무회의에서 산후조리원 책임보험 보장범위를 확대하는 내용의 모자보건법 시행령 일부 개정령안이 의결됐다고 밝혔다. 산후조리원 운영자는 법에 따라 안전사고에 따른 피해 배상을 위해 책임보험에 의무적으로 가입해야 한다.       기존 책임보험은 사망·후유장애에 대해 1인당 1억원, 감염이나 부상에 대해 1인당 2000만원 범위에서 손해액을 지급하게 돼 있었다. 하지만 이번 개정으로 보장액이 각각 1억5000만원과 3000만원으로 상향된다.       아울러 공공산후조리원 설립을 활성화하기 위해 설치기준 예외 규정을 마련하는 내용도 이번 개정령안에 담겼다.       지금까지는 지방자치단체가 공공산후조리원을 설치할 때 건물 최대 층수를 2층으로 제한했으나, 앞으로는 최대 5층 이하에 설치할 수 있게 된다. 단 2개 이상의 출입구를 설치하고, 영유아실은 임산부실과 같은 층 또는 그 아래층에 설치하는 등의 안전 요건을 갖춰야 한다.       최영준 복지부 출산정책과장은 ""이번 시행령 개정으로 산후조리원 이용자의 권익과 안전을 증진하고, 신규 공공산후조리원 부지확보 등 지자체의 애로사항도 상당 부분 해소할 수 있을 것으로 기대한다""고 말했다.   
",1,n.news.naver.com,naver
